Order_ID,Distributor_ID,Product_ID,Order_Date,Quantity_Ordered,Discount%_Applied,Unit_Price
B2B001738,D0040,P0017,17-05-2024,39,0.19,128.8548
B2B001739,D0074,P0027,01-07-2023,28,0.04,103.5264
B2B001740,D0064,P0022,17-03-2023,37,0.2,62.68
B2B001741,D0091,P0019,15-01-2024,88,0.12,195.052
B2B001742,D0098,P0029,05-07-2023,13,0.09,273.2548
B2B001743,D0071,P0021,22-06-2024,91,0,309.81
B2B001744,D0096,P0050,27-08-2023,32,0.12,88.5104
B2B001745,D0048,P0038,08-07-2023,46,0.14,49.7596
B2B001746,D0032,P0039,17-05-2024,69,0.02,338.3646
B2B001747,D0011,P0048,05-07-2023,79,0.11,235.6987
B2B001748,D0004,P0019,08-05-2023,40,0.1,199.485
B2B001749,D0061,P0030,11-10-2023,64,0.04,31.4496
B2B001750,D0007,P0038,06-06-2023,50,0.18,47.4452
B2B001751,D0083,P0043,01-03-2024,29,0.14,23.091
B2B001752,D0015,P0033,20-05-2023,33,0.08,38.5296
B2B001753,D0055,P0037,17-06-2024,90,0.1,143.334
B2B001754,D0062,P0038,21-05-2024,39,0.16,48.6024
B2B001755,D0093,P0018,19-03-2024,87,0.08,245.7596
B2B001756,D0012,P0022,21-10-2023,18,0.14,67.381
B2B001757,D0038,P0010,04-08-2023,64,0.16,299.8464
B2B001758,D0006,P0024,15-10-2023,40,0.11,168.6728
B2B001759,D0094,P0027,14-06-2024,68,0.01,106.7616
B2B001760,D0068,P0002,11-04-2024,72,0.19,385.4385
B2B001761,D0089,P0044,13-03-2024,79,0.1,410.013
B2B001762,D0084,P0050,19-04-2023,81,0.13,87.5046
B2B001763,D0027,P0022,23-04-2024,96,0.18,64.247
B2B001764,D0040,P0024,26-12-2023,11,0.19,153.5112
B2B001765,D0071,P0040,09-02-2024,25,0.13,196.3329
B2B001766,D0030,P0049,15-06-2024,78,0.08,255.6588
B2B001767,D0020,P0001,08-12-2023,77,0.2,154.816
B2B001768,D0086,P0003,13-08-2023,13,0.2,294.944
B2B001769,D0047,P0031,25-12-2023,94,0.08,283.084
B2B001770,D0034,P0006,14-06-2024,39,0.01,85.5756
B2B001771,D0010,P0043,16-05-2023,59,0.15,22.8225
B2B001772,D0053,P0006,23-04-2024,81,0.09,78.6604
B2B001773,D0061,P0022,05-11-2023,94,0.05,74.4325
B2B001774,D0094,P0004,16-02-2024,69,0.04,291.2064
B2B001775,D0033,P0033,13-03-2024,39,0.12,36.8544
B2B001776,D0026,P0009,13-12-2023,19,0.05,289.3225
B2B001777,D0092,P0034,06-12-2023,21,0.14,408.457
B2B001778,D0022,P0008,18-04-2024,51,0.2,347.544
B2B001779,D0023,P0032,05-03-2023,27,0.18,76.7192
B2B001780,D0007,P0036,24-08-2023,31,0.01,402.0489
B2B001781,D0009,P0024,09-02-2023,23,0.13,164.8824
B2B001782,D0044,P0020,29-01-2024,52,0.17,126.741
B2B001783,D0013,P0018,19-04-2023,70,0.08,245.7596
B2B001784,D0058,P0011,05-07-2023,26,0.07,18.6837
B2B001785,D0049,P0031,06-03-2024,63,0.15,261.545
B2B001786,D0050,P0035,02-05-2024,26,0.03,468.6652
B2B001787,D0036,P0005,03-06-2024,63,0.12,76.076
B2B001788,D0093,P0033,24-01-2024,77,0.09,38.1108
B2B001789,D0005,P0014,19-07-2023,68,0.02,111.769
B2B001790,D0032,P0002,16-03-2023,78,0.02,466.333
B2B001791,D0010,P0019,05-12-2023,79,0.09,201.7015
B2B001792,D0083,P0016,01-03-2024,18,0.16,83.8908
B2B001793,D0064,P0024,25-08-2023,19,0.2,151.616
B2B001794,D0010,P0026,14-06-2024,65,0.12,347.3712
B2B001795,D0100,P0002,20-06-2024,63,0.1,428.265
B2B001796,D0058,P0001,30-01-2023,87,0.13,168.3624
B2B001797,D0045,P0006,08-07-2023,56,0.02,84.7112
B2B001798,D0094,P0041,14-06-2024,76,0.15,59.33
B2B001799,D0100,P0003,27-03-2023,67,0.13,320.7516
B2B001800,D0001,P0047,26-03-2023,40,0.03,157.8578
B2B001801,D0076,P0050,25-05-2023,69,0.12,88.5104
B2B001802,D0072,P0008,09-08-2023,28,0.16,364.9212
B2B001803,D0067,P0018,09-08-2023,30,0,267.13
B2B001804,D0049,P0013,10-11-2023,49,0.12,367.752
B2B001805,D0068,P0006,24-03-2024,52,0.18,70.8808
B2B001806,D0082,P0044,07-02-2023,53,0.14,391.7902
B2B001807,D0018,P0027,02-01-2023,46,0.2,86.272
B2B001808,D0050,P0040,20-01-2024,31,0.16,189.5628
B2B001809,D0091,P0014,12-02-2024,73,0.15,96.9425
B2B001810,D0065,P0017,27-10-2023,86,0.13,138.3996
B2B001811,D0021,P0037,10-08-2023,83,0.04,152.8896
B2B001812,D0100,P0011,24-05-2024,52,0.12,17.6792
B2B001813,D0008,P0012,19-01-2023,59,0.1,436.734
B2B001814,D0056,P0021,18-06-2024,51,0.14,266.4366
B2B001815,D0075,P0011,06-11-2023,32,0.09,18.2819
B2B001816,D0047,P0003,18-04-2024,15,0.05,350.246
B2B001817,D0042,P0047,24-08-2023,79,0.08,149.7208
B2B001818,D0025,P0017,12-05-2023,50,0.18,130.4456
B2B001819,D0025,P0026,12-02-2023,52,0.18,323.6868
B2B001820,D0025,P0026,23-05-2024,11,0.12,347.3712
B2B001821,D0092,P0034,21-11-2023,10,0.18,389.459
B2B001822,D0072,P0034,14-06-2023,48,0.08,436.954
B2B001823,D0075,P0032,27-03-2024,75,0.09,85.1396
B2B001824,D0085,P0041,11-11-2023,42,0.16,58.632
B2B001825,D0052,P0033,24-02-2023,24,0.15,35.598
B2B001826,D0002,P0025,04-03-2023,46,0.19,189.1107
B2B001827,D0008,P0038,21-03-2024,77,0.08,53.2312
B2B001828,D0096,P0038,10-05-2023,52,0.2,46.288
B2B001829,D0090,P0020,13-06-2024,76,0.12,134.376
B2B001830,D0074,P0017,03-07-2024,89,0.01,157.4892
B2B001831,D0034,P0007,07-09-2023,12,0.09,34.9986
B2B001832,D0045,P0044,23-10-2023,16,0.16,382.6788
B2B001833,D0020,P0010,30-07-2023,99,0.17,296.2768
B2B001834,D0028,P0037,06-03-2023,98,0.08,146.5192
B2B001835,D0048,P0048,29-02-2024,57,0.01,262.1817
B2B001836,D0057,P0019,01-03-2023,19,0.01,219.4335
B2B001837,D0066,P0039,14-03-2024,37,0.2,276.216
B2B001838,D0097,P0004,12-02-2024,40,0.17,251.7722
B2B001839,D0088,P0036,16-04-2024,85,0.11,361.4379
B2B001840,D0079,P0040,16-04-2024,98,0.11,200.8463
B2B001841,D0007,P0006,02-05-2023,15,0.11,76.9316
B2B001842,D0089,P0041,13-07-2023,75,0.04,67.008
B2B001843,D0098,P0042,26-11-2023,16,0.1,227.376
B2B001844,D0040,P0026,18-04-2023,30,0,394.74
B2B001845,D0078,P0028,03-03-2024,33,0.02,256.7306
B2B001846,D0065,P0014,07-01-2024,92,0.14,98.083
B2B001847,D0033,P0025,06-08-2023,21,0.11,207.7883
B2B001848,D0019,P0047,10-12-2023,10,0.03,157.8578
B2B001849,D0026,P0033,14-01-2024,56,0.08,38.5296
B2B001850,D0058,P0013,28-12-2023,65,0.15,355.215
B2B001851,D0007,P0005,18-09-2023,41,0,86.45
B2B001852,D0044,P0008,28-03-2024,52,0.11,386.6427
B2B001853,D0073,P0050,20-01-2024,19,0.1,90.522
B2B001854,D0045,P0028,09-11-2023,48,0.2,209.576
B2B001855,D0024,P0046,12-06-2023,89,0.02,327.9472
B2B001856,D0080,P0020,26-12-2023,89,0.16,128.268
B2B001857,D0001,P0002,01-04-2024,46,0.12,418.748
B2B001858,D0097,P0045,27-01-2023,69,0.12,120.384
B2B001859,D0066,P0033,18-03-2024,70,0.12,36.8544
B2B001860,D0015,P0012,24-09-2023,73,0.14,417.3236
B2B001861,D0025,P0033,07-10-2023,67,0.1,37.692
B2B001862,D0045,P0019,24-01-2023,83,0.08,203.918
B2B001863,D0044,P0011,11-01-2023,94,0.1,18.081
B2B001864,D0064,P0042,11-01-2024,59,0.16,212.2176
B2B001865,D0016,P0011,14-08-2023,11,0.1,18.081
B2B001866,D0020,P0001,07-11-2023,26,0.13,168.3624
B2B001867,D0064,P0033,18-07-2023,77,0.07,38.9484
B2B001868,D0013,P0037,19-01-2023,16,0.07,148.1118
B2B001869,D0087,P0032,18-06-2024,19,0.14,80.4616
B2B001870,D0097,P0019,27-12-2023,54,0.03,215.0005
B2B001871,D0015,P0050,22-01-2024,64,0.15,85.493
B2B001872,D0028,P0002,09-01-2024,44,0.18,390.197
B2B001873,D0099,P0023,23-03-2023,97,0.01,151.6185
B2B001874,D0029,P0035,20-10-2023,55,0.1,434.844
B2B001875,D0098,P0009,19-06-2024,77,0.02,298.459
B2B001876,D0005,P0029,04-06-2024,77,0.01,297.2772
B2B001877,D0048,P0008,09-08-2023,25,0.07,404.0199
B2B001878,D0099,P0002,04-11-2023,37,0.01,471.0915
B2B001879,D0070,P0016,07-04-2023,14,0.2,79.896
B2B001880,D0092,P0030,06-06-2023,93,0.16,27.5184
B2B001881,D0049,P0016,04-11-2023,40,0.04,95.8752
B2B001882,D0004,P0024,07-08-2023,78,0.02,185.7296
B2B001883,D0099,P0025,22-07-2023,14,0.18,191.4454
B2B001884,D0091,P0020,07-04-2024,96,0.2,122.16
B2B001885,D0065,P0012,24-04-2023,28,0.17,402.7658
B2B001886,D0080,P0004,24-04-2024,10,0.04,291.2064
B2B001887,D0099,P0032,06-12-2023,43,0.04,89.8176
B2B001888,D0008,P0005,11-12-2023,91,0.17,71.7535
B2B001889,D0050,P0034,13-12-2023,63,0.12,417.956
B2B001890,D0092,P0022,01-02-2024,63,0.19,63.4635
B2B001891,D0051,P0006,15-10-2023,68,0.15,73.474
B2B001892,D0073,P0035,07-04-2023,69,0.05,459.002
B2B001893,D0062,P0002,21-06-2024,84,0.02,466.333
B2B001894,D0100,P0001,30-03-2024,16,0.11,172.2328
B2B001895,D0015,P0006,12-09-2023,30,0.16,72.6096
B2B001896,D0090,P0001,07-05-2023,70,0.02,189.6496
B2B001897,D0080,P0033,05-05-2023,12,0.08,38.5296
B2B001898,D0016,P0050,19-05-2024,83,0.17,83.4814
B2B001899,D0020,P0025,28-01-2023,82,0.05,221.7965
B2B001900,D0017,P0047,22-06-2023,54,0.2,130.192
B2B001901,D0085,P0011,11-03-2024,82,0.16,16.8756
B2B001902,D0073,P0035,10-01-2024,72,0.1,434.844
B2B001903,D0036,P0019,17-02-2024,90,0.06,208.351
B2B001904,D0020,P0036,20-10-2023,14,0.15,345.1935
B2B001905,D0091,P0049,06-06-2024,90,0.19,225.0909
B2B001906,D0002,P0018,09-02-2023,88,0.09,243.0883
B2B001907,D0062,P0034,18-03-2024,21,0.16,398.958
B2B001908,D0032,P0041,26-02-2024,88,0.1,62.82
B2B001909,D0071,P0049,12-01-2023,16,0.06,261.2166
B2B001910,D0082,P0033,20-03-2024,25,0.02,41.0424
B2B001911,D0019,P0036,22-03-2023,36,0.05,385.8045
B2B001912,D0053,P0034,01-11-2023,79,0.01,470.2005
B2B001913,D0061,P0044,18-12-2023,69,0.18,373.5674
B2B001914,D0075,P0019,18-05-2024,46,0.12,195.052
B2B001915,D0033,P0049,19-03-2023,36,0.17,230.6487
B2B001916,D0048,P0020,15-01-2023,98,0.16,128.268
B2B001917,D0087,P0004,15-03-2024,73,0.02,297.2732
B2B001918,D0016,P0023,12-03-2024,13,0.02,150.087
B2B001919,D0084,P0030,05-01-2023,99,0.02,32.1048
B2B001920,D0097,P0050,30-09-2023,39,0.2,80.464
B2B001921,D0071,P0008,02-06-2024,84,0.02,425.7414
B2B001922,D0072,P0035,05-07-2023,66,0.18,396.1912
B2B001923,D0067,P0016,07-01-2023,55,0.02,97.8726
B2B001924,D0031,P0030,12-04-2023,25,0.07,30.4668
B2B001925,D0066,P0028,06-02-2023,38,0.07,243.6321
B2B001926,D0058,P0048,23-09-2023,58,0,264.83
B2B001927,D0087,P0049,04-06-2023,35,0.18,227.8698
B2B001928,D0041,P0035,28-01-2024,90,0.12,425.1808
B2B001929,D0059,P0007,15-02-2024,58,0,38.46
B2B001930,D0065,P0013,14-12-2023,19,0.18,342.678
B2B001931,D0001,P0008,23-04-2023,94,0.09,395.3313
B2B001932,D0035,P0017,22-04-2023,74,0.09,144.7628
B2B001933,D0035,P0042,22-06-2024,95,0.02,247.5872
B2B001934,D0063,P0003,16-01-2024,94,0.05,350.246
B2B001935,D0081,P0001,12-06-2024,58,0.17,160.6216
B2B001936,D0003,P0047,23-05-2023,43,0.18,133.4468
B2B001937,D0019,P0009,03-06-2023,16,0.12,268.004
B2B001938,D0032,P0008,30-09-2023,64,0.15,369.2655
B2B001939,D0032,P0032,08-09-2023,45,0.05,88.882
B2B001940,D0056,P0010,28-11-2023,71,0.16,299.8464
B2B001941,D0013,P0001,17-05-2024,72,0.17,160.6216
B2B001942,D0047,P0015,19-10-2023,14,0.1,89.181
B2B001943,D0086,P0044,13-08-2023,12,0.06,428.2358
B2B001944,D0043,P0019,26-10-2023,40,0.13,192.8355
B2B001945,D0097,P0012,13-11-2023,47,0.04,465.8496
B2B001946,D0026,P0004,07-11-2023,45,0.15,257.839
B2B001947,D0005,P0001,05-05-2023,67,0.02,189.6496
B2B001948,D0089,P0001,01-08-2023,34,0.14,166.4272
B2B001949,D0022,P0022,22-02-2024,30,0.15,66.5975
B2B001950,D0087,P0046,24-02-2023,59,0.11,297.8296
B2B001951,D0012,P0045,23-03-2024,30,0.09,124.488
B2B001952,D0017,P0028,27-06-2023,88,0.11,233.1533
B2B001953,D0038,P0011,21-10-2023,29,0.02,19.6882
B2B001954,D0082,P0030,30-06-2024,88,0.08,30.1392
B2B001955,D0026,P0002,04-02-2024,53,0.13,413.9895
B2B001956,D0093,P0012,02-03-2023,87,0.16,407.6184
B2B001957,D0006,P0039,05-12-2023,13,0.04,331.4592
B2B001958,D0048,P0037,29-09-2023,56,0.14,136.9636
B2B001959,D0082,P0034,15-06-2024,20,0.18,389.459
B2B001960,D0028,P0015,19-03-2024,47,0.09,90.1719
B2B001961,D0057,P0023,19-02-2023,32,0.18,125.583
B2B001962,D0073,P0027,03-12-2023,80,0.03,104.6048
B2B001963,D0091,P0013,19-08-2023,91,0.1,376.11
B2B001964,D0039,P0046,06-01-2023,88,0.19,271.0584
B2B001965,D0053,P0025,21-02-2023,92,0.19,189.1107
B2B001966,D0073,P0041,01-02-2024,98,0.11,62.122
B2B001967,D0067,P0006,11-04-2023,54,0.14,74.3384
B2B001968,D0100,P0013,27-03-2023,58,0.05,397.005
B2B001969,D0071,P0006,07-06-2024,30,0.1,77.796
B2B001970,D0092,P0003,09-03-2023,60,0.19,298.6308
B2B001971,D0018,P0012,17-04-2024,27,0.01,480.4074
B2B001972,D0029,P0040,28-08-2023,44,0.07,209.8731
B2B001973,D0042,P0002,10-05-2024,94,0.06,447.299
B2B001974,D0084,P0027,09-04-2023,61,0.18,88.4288
B2B001975,D0014,P0004,08-05-2024,40,0.14,260.8724
B2B001976,D0012,P0030,21-04-2024,20,0.03,31.7772
B2B001977,D0051,P0035,14-05-2023,77,0.13,420.3492
B2B001978,D0060,P0025,27-10-2023,29,0.19,189.1107
B2B001979,D0059,P0030,24-11-2023,34,0.14,28.1736
B2B001980,D0038,P0040,06-07-2023,65,0.15,191.8195
B2B001981,D0007,P0036,17-04-2024,38,0.14,349.2546
B2B001982,D0035,P0042,01-06-2023,16,0.02,247.5872
B2B001983,D0047,P0009,17-05-2024,89,0.12,268.004
B2B001984,D0012,P0015,17-01-2024,88,0.16,83.2356
B2B001985,D0060,P0050,20-01-2024,77,0.05,95.551
B2B001986,D0033,P0020,18-08-2023,42,0.16,128.268
B2B001987,D0036,P0007,18-01-2023,50,0.01,38.0754
B2B001988,D0059,P0009,01-06-2023,94,0.02,298.459
B2B001989,D0096,P0048,01-02-2023,74,0.19,214.5123
B2B001990,D0083,P0021,10-06-2023,57,0.09,281.9271
B2B001991,D0037,P0008,08-07-2023,64,0.18,356.2326
B2B001992,D0018,P0009,25-02-2023,16,0.06,286.277
B2B001993,D0062,P0007,21-09-2023,39,0.12,33.8448
B2B001994,D0025,P0038,02-08-2023,35,0.02,56.7028
B2B001995,D0019,P0002,09-10-2023,48,0.15,404.4725
B2B001996,D0082,P0005,19-06-2024,80,0.2,69.16
B2B001997,D0012,P0008,15-10-2023,48,0.06,408.3642
B2B001998,D0087,P0023,06-03-2024,12,0.15,130.1775
B2B001999,D0064,P0047,25-05-2023,51,0.09,148.0934
B2B002000,D0028,P0040,18-03-2024,36,0.17,187.3061
B2B002001,D0073,P0031,21-05-2024,50,0.01,304.623
B2B002002,D0038,P0011,29-04-2024,72,0.13,17.4783
B2B002003,D0061,P0005,30-01-2023,21,0.19,70.0245
B2B002004,D0059,P0009,28-07-2023,84,0.11,271.0495
B2B002005,D0089,P0014,06-02-2024,91,0.18,93.521
B2B002006,D0024,P0050,26-05-2023,57,0.13,87.5046
B2B002007,D0069,P0030,27-02-2024,90,0.05,31.122
B2B002008,D0015,P0030,01-05-2024,96,0.03,31.7772
B2B002009,D0035,P0011,26-12-2023,31,0.15,17.0765
B2B002010,D0060,P0025,14-08-2023,61,0.18,191.4454
B2B002011,D0074,P0009,28-07-2023,13,0.14,261.913
B2B002012,D0036,P0020,28-06-2023,46,0.06,143.538
B2B002013,D0064,P0021,19-05-2024,86,0.16,260.2404
B2B002014,D0014,P0012,08-08-2023,27,0.11,431.8814
B2B002015,D0006,P0049,24-04-2023,34,0.09,252.8799
B2B002016,D0021,P0031,21-05-2024,67,0.12,270.776
B2B002017,D0003,P0050,11-03-2023,52,0.15,85.493
B2B002018,D0060,P0024,05-01-2023,50,0.03,183.8344
B2B002019,D0053,P0003,16-06-2023,14,0.19,298.6308
B2B002020,D0040,P0046,09-07-2023,15,0.02,327.9472
B2B002021,D0090,P0026,01-02-2024,77,0.09,359.2134
B2B002022,D0043,P0036,20-05-2024,51,0.2,324.888
B2B002023,D0096,P0026,28-04-2024,77,0.02,386.8452
B2B002024,D0051,P0050,07-09-2023,21,0.05,95.551
B2B002025,D0012,P0048,05-05-2024,78,0.14,227.7538
B2B002026,D0097,P0019,18-02-2023,30,0.09,201.7015
B2B002027,D0044,P0044,18-08-2023,54,0.14,391.7902
B2B002028,D0010,P0048,20-02-2024,87,0.16,222.4572
B2B002029,D0063,P0036,23-04-2024,99,0.12,357.3768
B2B002030,D0047,P0022,28-03-2024,37,0.02,76.783
B2B002031,D0034,P0018,26-04-2024,71,0.03,259.1161
B2B002032,D0043,P0017,02-03-2023,24,0.19,128.8548
B2B002033,D0087,P0042,07-01-2023,77,0.07,234.9552
B2B002034,D0037,P0035,05-12-2023,75,0.15,410.686
B2B002035,D0092,P0013,20-02-2023,47,0.13,363.573
B2B002036,D0018,P0014,18-07-2023,32,0.13,99.2235
B2B002037,D0062,P0027,12-10-2023,10,0.02,105.6832
B2B002038,D0031,P0039,09-11-2023,88,0.09,314.1957
B2B002039,D0047,P0013,24-09-2023,21,0.12,367.752
B2B002040,D0034,P0017,26-05-2024,48,0.02,155.8984
B2B002041,D0056,P0035,21-05-2024,40,0.16,405.8544
B2B002042,D0007,P0008,15-01-2023,37,0.04,417.0528
B2B002043,D0069,P0010,28-05-2023,21,0.12,314.1248
B2B002044,D0013,P0016,20-09-2023,21,0.14,85.8882
B2B002045,D0095,P0035,07-12-2023,13,0.18,396.1912
B2B002046,D0020,P0040,25-09-2023,40,0.06,212.1298
B2B002047,D0047,P0023,07-11-2023,48,0.06,143.961
B2B002048,D0097,P0041,30-07-2023,69,0.01,69.102
B2B002049,D0054,P0024,20-01-2024,97,0.03,183.8344
B2B002050,D0034,P0030,01-08-2023,28,0.03,31.7772
B2B002051,D0035,P0029,21-04-2024,74,0.02,294.2744
B2B002052,D0017,P0033,16-09-2023,51,0.03,40.6236
B2B002053,D0056,P0011,16-02-2024,30,0.19,16.2729
B2B002054,D0062,P0025,10-07-2023,78,0.19,189.1107
B2B002055,D0050,P0013,10-04-2024,45,0.1,376.11
B2B002056,D0098,P0002,04-02-2023,63,0.09,433.0235
B2B002057,D0002,P0043,24-09-2023,90,0.16,22.554
B2B002058,D0073,P0011,12-03-2023,87,0.12,17.6792
B2B002059,D0042,P0002,01-10-2023,53,0,475.85
B2B002060,D0081,P0011,07-02-2023,20,0.03,19.4873
B2B002061,D0076,P0024,22-08-2023,47,0.2,151.616
B2B002062,D0079,P0039,11-10-2023,10,0.17,286.5741
B2B002063,D0087,P0040,13-02-2023,67,0.06,212.1298
B2B002064,D0058,P0016,01-01-2024,47,0.12,87.8856
B2B002065,D0002,P0008,26-08-2023,18,0.17,360.5769
B2B002066,D0034,P0005,14-02-2024,29,0.12,76.076
B2B002067,D0027,P0043,15-05-2024,20,0.04,25.776
B2B002068,D0095,P0045,24-01-2023,79,0.13,119.016
B2B002069,D0033,P0013,09-03-2024,57,0.07,388.647
B2B002070,D0086,P0001,24-05-2024,27,0.08,178.0384
B2B002071,D0040,P0023,19-12-2023,28,0.09,139.3665
B2B002072,D0010,P0018,20-05-2024,50,0.04,256.4448
B2B002073,D0033,P0012,05-06-2024,60,0.16,407.6184
B2B002074,D0014,P0007,06-04-2023,24,0.19,31.1526
B2B002075,D0045,P0042,31-07-2023,29,0.08,232.4288
B2B002076,D0006,P0017,19-06-2023,70,0.14,136.8088
B2B002077,D0063,P0024,10-10-2023,95,0.09,172.4632
B2B002078,D0027,P0016,12-07-2023,82,0.19,80.8947
B2B002079,D0034,P0029,18-07-2023,34,0.05,285.266
B2B002080,D0096,P0026,02-08-2023,91,0.1,355.266
B2B002081,D0089,P0034,05-03-2024,10,0.13,413.2065
B2B002082,D0073,P0001,30-03-2024,50,0.04,185.7792
B2B002083,D0088,P0036,31-05-2024,89,0.17,337.0713
B2B002084,D0099,P0038,12-10-2023,15,0.18,47.4452
B2B002085,D0076,P0049,17-05-2023,16,0,277.89
B2B002086,D0089,P0049,27-07-2023,83,0.18,227.8698
B2B002087,D0099,P0014,22-03-2023,55,0.1,102.645
B2B002088,D0001,P0015,30-06-2023,67,0.04,95.1264
B2B002089,D0027,P0006,28-05-2023,18,0.14,74.3384
B2B002090,D0090,P0021,09-08-2023,28,0.02,303.6138
B2B002091,D0077,P0028,02-01-2024,50,0.05,248.8715
B2B002092,D0032,P0001,17-10-2023,91,0.07,179.9736
B2B002093,D0028,P0029,07-06-2023,25,0.17,249.2324
B2B002094,D0089,P0012,23-01-2023,20,0.18,397.9132
B2B002095,D0039,P0024,13-03-2024,94,0.16,159.1968
B2B002096,D0050,P0005,12-04-2024,70,0.2,69.16
B2B002097,D0003,P0028,28-10-2023,80,0.07,243.6321
B2B002098,D0016,P0026,24-03-2023,19,0.05,375.003
B2B002099,D0068,P0050,26-01-2024,67,0.14,86.4988
B2B002100,D0042,P0042,23-11-2023,73,0.04,242.5344
B2B002101,D0071,P0048,20-06-2023,44,0.18,217.1606
B2B002102,D0083,P0034,28-01-2024,25,0.15,403.7075
B2B002103,D0006,P0010,03-05-2024,60,0.1,321.264
B2B002104,D0030,P0011,03-04-2024,16,0.05,19.0855
B2B002105,D0092,P0039,24-05-2024,48,0.06,324.5538
B2B002106,D0055,P0043,19-03-2023,88,0.07,24.9705
B2B002107,D0049,P0013,30-05-2023,45,0.02,409.542
B2B002108,D0017,P0044,11-10-2023,17,0.12,400.9016
B2B002109,D0050,P0045,01-06-2024,30,0.18,112.176
B2B002110,D0091,P0030,28-06-2023,22,0.1,29.484
B2B002111,D0018,P0014,29-04-2023,35,0.1,102.645
B2B002112,D0040,P0002,29-10-2023,39,0.04,456.816
B2B002113,D0044,P0030,02-01-2023,28,0.15,27.846
B2B002114,D0037,P0002,20-05-2023,88,0.03,461.5745
B2B002115,D0086,P0007,27-02-2024,98,0.14,33.0756
B2B002116,D0092,P0023,18-08-2023,99,0.11,136.3035
B2B002117,D0074,P0033,17-09-2023,86,0.05,39.786
B2B002118,D0048,P0036,27-03-2023,12,0.08,373.6212
B2B002119,D0098,P0029,28-12-2023,23,0.13,261.2436
B2B002120,D0007,P0041,10-11-2023,89,0.04,67.008
B2B002121,D0075,P0028,26-09-2023,79,0.02,256.7306
B2B002122,D0096,P0008,22-12-2023,69,0.02,425.7414
B2B002123,D0083,P0005,08-10-2023,45,0.15,73.4825
B2B002124,D0045,P0018,17-07-2023,31,0.16,224.3892
B2B002125,D0046,P0022,12-03-2024,77,0,78.35
B2B002126,D0054,P0023,17-06-2024,50,0.15,130.1775
B2B002127,D0039,P0029,08-12-2023,83,0.03,291.2716
B2B002128,D0095,P0034,11-01-2023,35,0.12,417.956
B2B002129,D0060,P0015,23-11-2023,93,0.1,89.181
B2B002130,D0052,P0013,13-10-2023,89,0.04,401.184
B2B002131,D0069,P0041,18-01-2024,19,0.04,67.008
B2B002132,D0014,P0024,10-07-2023,38,0.19,153.5112
B2B002133,D0053,P0027,15-02-2024,34,0.03,104.6048
B2B002134,D0007,P0001,11-08-2023,17,0.2,154.816
B2B002135,D0045,P0010,28-06-2023,86,0.1,321.264
B2B002136,D0010,P0045,02-03-2024,23,0.1,123.12
B2B002137,D0018,P0004,03-01-2023,45,0.04,291.2064
B2B002138,D0069,P0029,09-05-2023,12,0.14,258.2408
B2B002139,D0051,P0009,28-12-2023,65,0.06,286.277
B2B002140,D0017,P0045,28-04-2024,54,0.15,116.28
B2B002141,D0002,P0009,05-01-2023,45,0.02,298.459
B2B002142,D0011,P0032,20-05-2023,41,0.08,86.0752
B2B002143,D0075,P0035,03-09-2023,58,0.13,420.3492
B2B002144,D0079,P0021,04-09-2023,84,0.12,272.6328
B2B002145,D0066,P0028,21-06-2023,68,0.05,248.8715
B2B002146,D0060,P0026,12-03-2023,34,0.19,319.7394
B2B002147,D0035,P0022,22-05-2023,51,0.08,72.082
B2B002148,D0036,P0041,08-01-2023,38,0.11,62.122
B2B002149,D0091,P0020,19-12-2023,75,0.02,149.646
B2B002150,D0028,P0022,17-02-2024,86,0.2,62.68
B2B002151,D0036,P0026,07-09-2023,12,0.01,390.7926
B2B002152,D0049,P0013,25-06-2023,99,0.18,342.678
B2B002153,D0046,P0050,02-04-2023,31,0.18,82.4756
B2B002154,D0047,P0026,01-10-2023,26,0.12,347.3712
B2B002155,D0025,P0013,15-02-2024,16,0.02,409.542
B2B002156,D0090,P0034,29-03-2023,82,0.19,384.7095
B2B002157,D0039,P0004,26-05-2024,22,0.09,276.0394
B2B002158,D0019,P0016,28-12-2023,86,0.09,90.8817
B2B002159,D0085,P0048,15-03-2024,71,0.15,225.1055
B2B002160,D0040,P0010,02-06-2023,35,0.11,317.6944
B2B002161,D0016,P0048,23-11-2023,81,0.19,214.5123
B2B002162,D0003,P0008,13-03-2023,96,0.05,412.7085
B2B002163,D0054,P0044,27-05-2024,11,0.14,391.7902
B2B002164,D0003,P0001,29-08-2023,92,0.12,170.2976
B2B002165,D0026,P0024,24-03-2023,77,0.02,185.7296
B2B002166,D0051,P0005,26-06-2024,57,0.19,70.0245
B2B002167,D0011,P0021,05-06-2024,11,0.14,266.4366
B2B002168,D0056,P0010,01-12-2023,91,0.14,306.9856
B2B002169,D0029,P0021,16-11-2023,16,0.07,288.1233
B2B002170,D0083,P0031,12-03-2024,14,0.03,298.469
B2B002171,D0060,P0018,11-12-2023,52,0.06,251.1022
B2B002172,D0047,P0018,02-04-2023,37,0.16,224.3892
B2B002173,D0061,P0038,10-11-2023,87,0.12,50.9168
B2B002174,D0006,P0004,25-02-2024,72,0.15,257.839
B2B002175,D0058,P0023,15-05-2023,45,0.18,125.583
B2B002176,D0094,P0007,18-11-2023,89,0.02,37.6908
B2B002177,D0088,P0037,20-03-2023,42,0.08,146.5192
B2B002178,D0071,P0013,31-05-2024,69,0.04,401.184
